,eventId,subEventName,tags,playerId,positions,matchId,eventName,teamId,matchPeriod,eventSec,subEventId,id,X,Y,Merkez,Uzaklik,Açi,Açi_D,Gol,Kafa Vuruşu,Ceza Sahasi İçi,accurate,D2,Goal,AçiX,AçiY,Dar Açi,X2,AX,Y2,Uzaklik2,Merkez2,YEXP,Açi2,xG
503506,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1210}, {'id': 1802}]",245364,"[{'y': 32, 'x': 92}, {'y': 100, 'x': 100}]",2500016,Shot,1625,1H,2478.800738,100,233970489,8.4,21.76,12.24,14.84512041042443,0.28876592440154475,16.545068735402307,0,0,True,0,220.3776,0,2.425633764972976,6.283546514977615,False,70.56,2.425633764972976,473.4976000000001,220.3776,149.8176,8.005056639890586,0.08338575909547866,0.052159905364008406
503701,10,Shot,"[{'id': 101}, {'id': 401}, {'id': 201}, {'id': 1201}, {'id': 1801}]",8317,"[{'y': 47, 'x': 90}, {'y': 100, 'x': 100}]",2500016,Shot,1625,2H,280.71988899999997,100,233970690,10.5,31.96,2.04,10.696335821205315,0.6504214135435249,37.26640190097714,1,0,True,1,114.41159999999998,1,6.829424842207011,20.787468376851056,False,110.25,6.829424842207011,1021.4416000000001,114.41159999999998,4.1616,11.757426939839297,0.42304801519595703,0.09131389761817296
503805,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1212}, {'id': 1802}]",105339,"[{'y': 36, 'x': 95}, {'y': 100, 'x': 100}]",2500016,Shot,1625,2H,643.6313140000002,100,233970813,5.25,24.48,9.520000000000001,10.871655807649542,0.35148115866964097,20.138386970138452,0,0,True,0,118.19290000000002,0,1.8452760830156152,8.604258764232812,False,27.5625,1.8452760830156152,599.2704,118.19290000000002,90.63040000000002,9.00568871987691,0.12353900489975334,0.0967249448763898
503844,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1203}, {'id': 1801}]",241564,"[{'y': 44, 'x': 73}, {'y': 100, 'x': 100}]",2500016,Shot,1625,2H,757.441464,100,233970848,28.35,29.92,4.08,28.642082675671475,0.25170691862348576,14.421744111368596,0,0,False,1,820.3689,0,7.135891142975821,7.531071005214694,True,803.7225000000001,7.135891142975821,895.2064000000001,820.3689,16.6464,11.006952879849555,0.06335637288293008,0.0043536363426445596
503854,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",11066,"[{'y': 41, 'x': 76}, {'y': 100, 'x': 100}]",2500016,Shot,1625,2H,773.0258600000002,100,233970856,25.200000000000003,27.880000000000003,6.12,25.932496987370886,0.27289099059949906,15.63550202849552,0,0,False,0,672.4944,0,6.876852963107377,7.608200817914034,True,635.0400000000002,6.876852963107377,777.2944000000001,672.4944,37.4544,10.256478819859813,0.07446949275037588,0.007177681276774644
503864,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1212}, {'id': 1802}]",245364,"[{'y': 59, 'x': 77}, {'y': 100, 'x': 100}]",2500016,Shot,1625,2H,813.3176640000001,100,233970865,24.150000000000002,40.120000000000005,6.12,24.91338796711519,0.28326938142169905,16.230140020744887,0,0,False,0,620.6769,0,6.840955561334033,11.364767582638567,False,583.2225000000001,6.840955561334033,1609.6144000000004,620.6769,37.4544,14.759323179798269,0.08024154245103202,0.0073666170733384115
503946,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1214}, {'id': 1802}]",134,"[{'y': 56, 'x': 96}, {'y': 0, 'x': 0}]",2500016,Shot,1639,2H,1086.8599089999998,100,233971000,4.2,38.080000000000005,4.08,5.855458991402809,0.9739560443538743,55.80357077273341,0,0,True,0,34.2864,0,4.090615386286272,37.08824616899554,False,17.64,4.090615386286272,1450.0864000000004,34.2864,16.6464,14.008849119808527,0.9485903763334459,0.17910733375567894
504111,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1216}, {'id': 1802}]",8277,"[{'y': 67, 'x': 92}, {'y': 100, 'x': 100}]",2500016,Shot,1625,2H,1670.1862739999997,100,233971099,8.4,45.56,11.56,14.289632605494097,0.31175849088914054,17.86244575531548,0,0,True,0,204.1936,0,2.618771323468781,14.203716844909243,False,70.56,2.618771323468781,2075.7136,204.1936,133.6336,16.760587339770915,0.09719335664147433,0.04309890315389366
504127,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1203}, {'id': 1801}]",245364,"[{'y': 34, 'x': 87}, {'y': 100, 'x': 100}]",2500016,Shot,1625,2H,1728.0835889999998,100,233971115,13.65,23.12,10.88,17.4555693118271,0.33043026033782313,18.932259340766304,0,0,True,1,304.6969000000001,0,4.510373053611286,7.639547619010471,False,186.32250000000002,4.510373053611286,534.5344,304.6969000000001,118.37440000000002,8.505372679883747,0.10918415694692157,0.03302688289649889
504154,10,Shot,"[{'id': 402}, {'id': 1212}, {'id': 1802}]",340386,"[{'y': 31, 'x': 89}, {'y': 100, 'x': 100}]",2500016,Shot,1625,2H,2066.8389230000002,100,233971161,11.55,21.080000000000002,12.920000000000002,17.330000000000002,0.2865448767458289,16.417812078632362,0,0,True,0,300.3289000000001,0,3.309593326414324,6.040366001802074,False,133.4025,3.309593326414324,444.36640000000006,300.3289000000001,166.92640000000006,7.754898619894005,0.08210796638928228,0.03458730729331074
504178,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1216}, {'id': 1802}]",8317,"[{'y': 38, 'x': 89}, {'y': 100, 'x': 100}]",2500016,Shot,1625,2H,2170.422437,100,233971186,11.55,25.840000000000003,8.16,14.14171488893762,0.42543306768294203,24.375519243536075,0,0,True,0,199.98809999999997,0,4.9137519317379805,10.993190468927224,False,133.4025,4.9137519317379805,667.7056000000002,199.98809999999997,66.5856,9.506004759870072,0.18099329507811873,0.05586114570708586
504346,10,Shot,"[{'id': 401}, {'id': 2101}, {'id': 1802}]",92947,"[{'y': 33, 'x': 69}, {'y': 0, 'x': 0}]",2500016,Shot,1639,2H,2732.907086,100,233971368,32.550000000000004,22.44,11.56,34.54180221123386,0.19928403071667758,11.418133884421083,0,0,False,0,1193.1361000000002,0,6.486695199827856,4.471933649282245,True,1059.5025000000003,6.486695199827856,503.5536000000001,1193.1361000000002,133.6336,8.255214659887166,0.03971412489868569,0.0016959527453067214
504526,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",283142,"[{'y': 45, 'x': 76}, {'y': 100, 'x': 100}]",2500017,Shot,1631,1H,166.907267,100,233480575,25.200000000000003,30.6,3.4000000000000004,25.428330656966065,0.283472981691782,16.24180545692836,0,0,False,0,646.6000000000003,0,7.143519138632906,8.674273239768528,True,635.0400000000002,7.143519138632906,936.3600000000001,646.6000000000003,11.560000000000002,11.257110899846136,0.08035693134922936,0.0075782797792105965
504613,10,Shot,"[{'id': 101}, {'id': 401}, {'id': 201}, {'id': 1201}, {'id': 1801}]",3577,"[{'y': 47, 'x': 91}, {'y': 0, 'x': 0}]",2500017,Shot,1627,1H,456.95801700000004,100,233480908,9.450000000000001,31.96,2.04,9.667683279876313,0.712528772348049,40.82489143718105,1,0,True,1,93.46410000000002,1,6.7333968986890635,22.77241956424365,False,89.30250000000002,6.7333968986890635,1021.4416000000001,93.46410000000002,4.1616,11.757426939839297,0.5076972514238178,0.1074893183603249
504701,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1210}, {'id': 1802}]",8370,"[{'y': 40, 'x': 77}, {'y': 0, 'x': 0}]",2500017,Shot,1627,1H,766.583143,100,233481015,24.150000000000002,27.200000000000003,6.800000000000001,25.089091254965773,0.2794381437971576,16.010626274546933,0,0,False,0,629.4625,0,6.748431172701356,7.600717511282687,False,583.2225000000001,6.748431172701356,739.8400000000001,629.4625,46.24000000000001,10.006320799863232,0.07808567620880093,0.00838821103510619
504757,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1209}, {'id': 1801}]",25537,"[{'y': 50, 'x': 81}, {'y': 0, 'x': 0}]",2500017,Shot,1627,1H,952.5872730000001,100,233481061,19.95,34.0,0.0,19.95,0.3628820200689473,20.79160821113232,0,0,False,1,398.0025,0,7.239496300375499,12.337988682344209,False,398.0025,7.239496300375499,1156.0,398.0025,0.0,12.50790099982904,0.1316833604893199,0.01884252080682158
504834,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",8653,"[{'y': 51, 'x': 73}, {'y': 100, 'x': 100}]",2500017,Shot,1631,1H,1219.718643,100,233480730,28.35,34.68,0.68,28.35815403019033,0.2566371204181005,14.704223866347844,0,0,False,0,804.1849000000001,0,7.275662363853149,8.900175336099725,True,803.7225000000001,7.275662363853149,1202.7024,804.1849000000001,0.4624000000000001,12.75805901982562,0.06586261157649462,0.004312125688222579
504852,10,Shot,"[{'id': 101}, {'id': 401}, {'id': 201}, {'id': 1202}, {'id': 1801}]",12829,"[{'y': 43, 'x': 87}, {'y': 100, 'x': 100}]",2500017,Shot,1631,1H,1260.958145,100,233480742,13.65,29.240000000000002,4.760000000000001,14.45614402252551,0.47230471820782743,27.06106699742416,1,0,True,1,208.98010000000005,1,6.4469594035368445,13.810189960396874,False,186.32250000000002,6.4469594035368445,854.9776000000002,208.98010000000005,22.657600000000006,10.756794859852974,0.2230717468413753,0.05090752503345132
504930,10,Shot,"[{'id': 401}, {'id': 1210}, {'id': 1802}]",25537,"[{'y': 60, 'x': 82}, {'y': 0, 'x': 0}]",2500017,Shot,1627,1H,1631.257572,100,233481275,18.900000000000002,40.800000000000004,6.800000000000001,20.08606482116395,0.34084596799854666,19.52903543036784,0,0,False,0,403.45000000000005,0,6.4419887951725325,13.906515494340706,False,357.2100000000001,6.4419887951725325,1664.6400000000003,403.45000000000005,46.24000000000001,15.009481199794848,0.1161759739008663,0.016928047382029375
505066,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",283142,"[{'y': 30, 'x': 89}, {'y': 100, 'x': 100}]",2500017,Shot,1631,1H,2038.7330820000002,100,233480955,11.55,20.400000000000002,13.600000000000001,17.842715600490866,0.27043831997711093,15.494974353296953,0,0,True,0,318.3625000000001,0,3.123562595735631,5.516941727533063,False,133.4025,3.123562595735631,416.1600000000001,318.3625000000001,184.96000000000004,7.504740599897424,0.07313688491204223,0.031958755444754745
505089,10,Shot,"[{'id': 403}, {'id': 201}, {'id': 1209}, {'id': 1801}]",14763,"[{'y': 58, 'x': 96}, {'y': 100, 'x': 100}]",2500017,Shot,1631,1H,2124.984886,100,233480984,4.2,39.440000000000005,5.44,6.872670514436146,0.7375266797959977,42.25716603060715,0,1,True,1,47.2336,0,3.0976120551431907,29.088052251154153,False,17.64,3.0976120551431907,1555.5136000000005,47.2336,29.593600000000006,14.509165159801688,0.5439456034109081,0.15212211645089793
505165,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1210}, {'id': 1802}]",8370,"[{'y': 45, 'x': 75}, {'y': 0, 'x': 0}]",2500017,Shot,1627,1H,2343.512218,100,233481519,26.25,30.6,3.4000000000000004,26.46927464060925,0.27263957849848364,15.621097176188819,0,0,False,0,700.6225,0,7.156788935585196,8.3427711020536,True,689.0625,7.156788935585196,936.3600000000001,700.6225,11.560000000000002,11.257110899846136,0.07433233976383082,0.006316825865150012
505212,10,Shot,"[{'id': 1901}, {'id': 402}, {'id': 2101}, {'id': 201}, {'id': 1802}]",3577,"[{'y': 62, 'x': 88}, {'y': 0, 'x': 0}]",2500017,Shot,1627,1H,2489.571687,100,233481559,12.600000000000001,42.160000000000004,8.16,15.01151557971413,0.41044404678585067,23.516711607099342,0,0,True,0,225.34560000000005,0,5.171594989501719,17.304321012491467,False,158.76000000000005,5.171594989501719,1777.4656000000002,225.34560000000005,66.5856,15.50979723978801,0.16846431554194558,0.039733526857199594
505375,10,Shot,"[{'id': 403}, {'id': 1210}, {'id': 1802}]",8360,"[{'y': 52, 'x': 91}, {'y': 0, 'x': 0}]",2500017,Shot,1627,2H,223.3958849999999,100,233481772,9.450000000000001,35.36,1.36,9.547360891890492,0.7270524905110448,41.657039190758205,0,1,True,0,91.1521,0,6.870646035329374,25.708576064470545,False,89.30250000000002,6.870646035329374,1250.3296,91.1521,1.8496000000000004,13.0082170398222,0.528605323958313,0.10545069221253064
505491,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",283142,"[{'y': 27, 'x': 81}, {'y': 100, 'x': 100}]",2500017,Shot,1631,2H,650.1441530000002,100,233481379,19.95,18.360000000000003,15.64,25.349794870964935,0.22805118025714063,13.066370141711323,0,0,False,0,642.6121000000002,0,4.549621046129955,4.187019669521103,False,398.0025,4.549621046129955,337.08960000000013,642.6121000000002,244.60960000000003,6.754266539907682,0.05200734081667485,0.008945927153544123
505574,10,Shot,"[{'id': 101}, {'id': 401}, {'id': 201}, {'id': 1205}, {'id': 1801}]",26150,"[{'y': 43, 'x': 91}, {'y': 100, 'x': 100}]",2500017,Shot,1631,2H,1003.8245510000002,100,233481478,9.450000000000001,29.240000000000002,4.760000000000001,10.581119978527795,0.6119427438559644,35.06173652660195,1,0,True,1,111.96010000000004,1,5.782858929438864,17.8932058303484,False,89.30250000000002,5.782858929438864,854.9776000000002,111.96010000000004,22.657600000000006,10.756794859852974,0.3744739217579664,0.09593452533663863
505737,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1201}, {'id': 1801}]",12829,"[{'y': 37, 'x': 90}, {'y': 100, 'x': 100}]",2500017,Shot,1631,2H,1714.2822500000002,100,233481664,10.5,25.16,8.84,13.725727667413484,0.41383643568177797,23.711081173303022,0,0,True,1,188.3956,0,4.345282574658668,10.412124721753534,False,110.25,4.345282574658668,633.0256,188.3956,78.1456,9.255846739873489,0.17126059549779835,0.06033673697784081
505776,10,Shot,"[{'id': 101}, {'id': 403}, {'id': 201}, {'id': 1206}, {'id': 1801}]",285508,"[{'y': 52, 'x': 91}, {'y': 100, 'x': 100}]",2500017,Shot,1631,2H,1827.05001,100,233481697,9.450000000000001,35.36,1.36,9.547360891890492,0.7270524905110448,41.657039190758205,1,1,True,1,91.1521,1,6.870646035329374,25.708576064470545,False,89.30250000000002,6.870646035329374,1250.3296,91.1521,1.8496000000000004,13.0082170398222,0.528605323958313,0.10545069221253064
505852,10,Shot,"[{'id': 1901}, {'id': 401}, {'id': 2101}, {'id': 1802}]",26150,"[{'y': 63, 'x': 87}, {'y': 100, 'x': 100}]",2500017,Shot,1631,2H,2123.661155,100,233481746,13.65,42.84,8.84,16.262475211356975,0.37875060470431515,21.700811137585042,0,0,True,0,264.4681000000001,0,5.169945754213902,16.225675905532864,False,186.32250000000002,5.169945754213902,1835.2656000000004,264.4681000000001,78.1456,15.759955259784592,0.1434520205638844,0.03186641982366068
505871,10,Shot,"[{'id': 403}, {'id': 201}, {'id': 1212}, {'id': 1802}]",8653,"[{'y': 46, 'x': 91}, {'y': 100, 'x': 100}]",2500017,Shot,1631,2H,2197.25561,100,233481771,9.450000000000001,31.28,2.72,9.83366157644242,0.692985296031052,39.705132727203235,0,1,True,0,96.70090000000002,0,6.548711047493442,21.676580059851307,False,89.30250000000002,6.548711047493442,978.4384000000001,96.70090000000002,7.398400000000001,11.507268919842717,0.48022862051524473,0.10552215211069434
505922,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1215}, {'id': 1802}]",26150,"[{'y': 65, 'x': 75}, {'y': 100, 'x': 100}]",2500017,Shot,1631,2H,2342.774437,100,233481818,26.25,44.2,10.200000000000001,28.162075562713767,0.24162410756060862,13.84404159183792,0,0,False,0,793.1025,0,6.342632823465976,10.6797855541789,True,689.0625,6.342632823465976,1953.6400000000003,793.1025,104.04000000000002,16.260271299777752,0.05838220935446056,0.003963419621550322
505965,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1212}, {'id': 1802}]",265366,"[{'y': 38, 'x': 76}, {'y': 100, 'x': 100}]",2500017,Shot,1631,2H,2500.845082,100,233481880,25.200000000000003,25.840000000000003,8.16,26.488216247984692,0.26187168060528215,15.004142072680564,0,0,False,0,701.6256000000002,0,6.599166351253111,6.7667642268404915,True,635.0400000000002,6.599166351253111,667.7056000000002,701.6256000000002,66.5856,9.506004759870072,0.0685767771030349,0.0066803190379648375
506085,10,Shot,"[{'id': 101}, {'id': 403}, {'id': 201}, {'id': 1207}, {'id': 1801}]",3928,"[{'y': 56, 'x': 96}, {'y': 100, 'x': 100}]",2500017,Shot,1631,2H,2874.667106,100,233482023,4.2,38.080000000000005,4.08,5.855458991402809,0.9739560443538743,55.80357077273341,1,1,True,1,34.2864,1,4.090615386286272,37.08824616899554,False,17.64,4.090615386286272,1450.0864000000004,34.2864,16.6464,14.008849119808527,0.9485903763334459,0.17910733375567894
506176,10,Shot,"[{'id': 403}, {'id': 1212}, {'id': 1802}]",8944,"[{'y': 39, 'x': 90}, {'y': 100, 'x': 100}]",2500018,Shot,1646,1H,325.33076900000003,100,233409161,10.5,26.520000000000003,7.48,12.891873409245067,0.4660404743507508,26.702152262572916,0,1,True,0,166.20040000000003,0,4.893424980682884,12.359393379781913,False,110.25,4.893424980682884,703.3104000000002,166.20040000000003,55.95040000000001,9.756162779866653,0.2171937237330728,0.06812484952895574
506251,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1202}, {'id': 1801}]",14703,"[{'y': 68, 'x': 96}, {'y': 0, 'x': 0}]",2500018,Shot,1633,1H,768.908805,100,233409234,4.2,46.24,12.24,12.940540946961994,0.19696862236599005,11.285470758077341,0,0,True,1,167.4576,0,0.8272682139371582,9.10782909820338,False,17.64,0.8272682139371582,2138.1376,167.4576,149.8176,17.010745359767494,0.038796638196755995,0.05361636417214291
506289,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1216}, {'id': 1802}]",41174,"[{'y': 45, 'x': 82}, {'y': 0, 'x': 0}]",2500018,Shot,1633,1H,887.556979,100,233409276,18.900000000000002,30.6,3.4000000000000004,19.203385118254545,0.37125016688612955,21.271067706102695,0,0,False,0,368.7700000000001,0,7.016628154147849,11.360255106715565,False,357.2100000000001,7.016628154147849,936.3600000000001,368.7700000000001,11.560000000000002,11.257110899846136,0.13782668641297904,0.022345553008623224
506304,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1214}, {'id': 1802}]",70965,"[{'y': 57, 'x': 89}, {'y': 0, 'x': 0}]",2500018,Shot,1633,1H,985.5065709999999,100,233409292,11.55,38.760000000000005,4.760000000000001,12.492401690627787,0.5349762086210567,30.651878893896797,0,0,True,0,156.0601,0,6.1789752095732045,20.735677846152157,False,133.4025,6.1789752095732045,1502.3376000000003,156.0601,22.657600000000006,14.259007139805107,0.28619954379056034,0.0630336819447689
506355,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1201}, {'id': 1801}]",8677,"[{'y': 23, 'x': 78}, {'y': 0, 'x': 0}]",2500018,Shot,1633,1H,1228.225153,100,233409370,23.1,15.64,18.360000000000003,29.50761935500728,0.19473734542209653,11.157628006267393,0,0,False,1,870.6996000000001,0,4.49843267925043,3.04569208240159,False,533.61,4.49843267925043,244.60960000000003,870.6996000000001,337.08960000000013,5.753634459921359,0.03792263370204494,0.004470235782853281
506544,10,Shot,"[{'id': 403}, {'id': 201}, {'id': 1215}, {'id': 1802}]",8313,"[{'y': 55, 'x': 86}, {'y': 0, 'x': 0}]",2500018,Shot,1633,1H,1836.4312,100,233409560,14.700000000000001,37.400000000000006,3.4000000000000004,15.088074761214568,0.4654263372727474,26.666964799960823,0,1,True,0,227.65000000000003,0,6.841767157909388,17.406945014000755,False,216.09000000000003,6.841767157909388,1398.7600000000004,227.65000000000003,11.560000000000002,13.758691099811946,0.2166216754271252,0.041526495385520175
506695,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1202}, {'id': 1801}]",41174,"[{'y': 57, 'x': 87}, {'y': 0, 'x': 0}]",2500018,Shot,1633,1H,2306.924756,100,233409709,13.65,38.760000000000005,4.760000000000001,14.45614402252551,0.47230471820782743,27.06106699742416,0,0,True,1,208.98010000000005,0,6.4469594035368445,18.306530877735394,False,186.32250000000002,6.4469594035368445,1502.3376000000003,208.98010000000005,22.657600000000006,14.259007139805107,0.2230717468413753,0.04544485121330825
506703,10,Shot,"[{'id': 401}, {'id': 2101}, {'id': 1802}]",8582,"[{'y': 29, 'x': 86}, {'y': 0, 'x': 0}]",2500018,Shot,1633,1H,2338.341905,100,233409721,14.700000000000001,19.720000000000002,14.280000000000001,20.494106469909834,0.2587046997074123,14.822687433434066,0,0,True,0,420.0084000000001,0,3.802959085698961,5.101656678230171,False,216.09000000000003,3.802959085698961,388.8784000000001,420.0084000000001,203.91840000000002,7.254582579900844,0.06692812165070236,0.020445519019466833
506732,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",8925,"[{'y': 64, 'x': 77}, {'y': 100, 'x': 100}]",2500018,Shot,1646,1H,2449.024555,100,233409678,24.150000000000002,43.52,9.520000000000001,25.958676776754245,0.2615295467882443,14.984539248935594,0,0,False,0,673.8529000000002,0,6.315938554936101,11.381765876224392,False,583.2225000000001,6.315938554936101,1893.9904000000004,673.8529000000002,90.63040000000002,16.010113279781173,0.06839770384326446,0.0058813471881317796
506910,10,Shot,"[{'id': 402}, {'id': 1214}, {'id': 1802}]",70965,"[{'y': 30, 'x': 77}, {'y': 0, 'x': 0}]",2500018,Shot,1633,2H,100.2607079999998,100,233409945,24.150000000000002,20.400000000000002,13.600000000000001,27.71610542626796,0.23006236966693133,13.181602806693737,0,0,False,0,768.1825000000001,0,5.556006227456392,4.693272341205399,False,583.2225000000001,5.556006227456392,416.1600000000001,768.1825000000001,184.96000000000004,7.504740599897424,0.05292869393676376,0.0057661753558515124
507055,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",8582,"[{'y': 35, 'x': 89}, {'y': 0, 'x': 0}]",2500018,Shot,1633,2H,598.6292699999999,100,233410041,11.55,23.8,10.200000000000001,15.40916934815112,0.3608367830330907,20.67442476087389,0,0,True,0,237.44250000000002,0,4.167664844032198,8.58791543618756,False,133.4025,4.167664844032198,566.44,237.44250000000002,104.04000000000002,8.755530699880328,0.13020318398966976,0.046310916783763256
507135,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",41174,"[{'y': 37, 'x': 77}, {'y': 0, 'x': 0}]",2500018,Shot,1633,2H,869.184252,100,233410138,24.150000000000002,25.16,8.84,25.717077983316848,0.2663356868322938,15.259910789208448,0,0,False,0,661.3681000000001,0,6.432006836999896,6.701005880700512,False,583.2225000000001,6.432006836999896,633.0256,661.3681000000001,78.1456,9.255846739873489,0.07093469808042968,0.007709665054137817
507182,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1210}, {'id': 1802}]",9123,"[{'y': 34, 'x': 79}, {'y': 100, 'x': 100}]",2500018,Shot,1646,2H,1015.022371,100,233410182,22.05,23.12,10.88,24.588145517708327,0.266527137393416,15.270880098346161,0,0,False,0,604.5769000000001,0,5.876923379524823,6.162107416535778,False,486.20250000000004,5.876923379524823,534.5344,604.5769000000001,118.37440000000002,8.505372679883747,0.07103671496712885,0.00963069715155018
507258,10,Shot,"[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1209}, {'id': 1801}]",9123,"[{'y': 51, 'x': 88}, {'y': 100, 'x': 100}]",2500018,Shot,1646,2H,1240.1961929999998,100,233410259,12.600000000000001,34.68,0.68,12.61833586492292,0.563957500439649,32.31238459993916,1,0,True,1,159.22240000000002,1,7.105864505539578,19.558046115247027,False,158.76000000000005,7.105864505539578,1202.7024,159.22240000000002,0.4624000000000001,12.75805901982562,0.31804806230213667,0.06475939248764583
507274,10,Shot,"[{'id': 101}, {'id': 1901}, {'id': 402}, {'id': 201}, {'id': 1203}, {'id': 1801}]",9206,"[{'y': 45, 'x': 95}, {'y': 100, 'x': 100}]",2500018,Shot,1646,2H,1461.6293320000004,100,233410282,5.25,30.6,3.4000000000000004,6.2547981582142205,0.9808704157266606,56.199735070380136,1,0,True,1,39.1225,1,5.149569682564968,30.014634721235815,False,27.5625,5.149569682564968,936.3600000000001,39.1225,11.560000000000002,11.257110899846136,0.962106772447792,0.18256393961538508
507381,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1216}, {'id': 1802}]",41174,"[{'y': 73, 'x': 86}, {'y': 0, 'x': 0}]",2500018,Shot,1633,2H,1992.2269399999996,100,233410370,14.700000000000001,49.64,15.64,21.463913902175438,0.23607557596584997,13.526134148963257,0,0,True,0,460.69960000000003,0,3.4703109666979945,11.718791590944793,False,216.09000000000003,3.4703109666979945,2464.1296,460.69960000000003,244.60960000000003,18.261535459750398,0.055731677567607794,0.011951191683155511
507414,10,Shot,"[{'id': 403}, {'id': 201}, {'id': 1201}, {'id': 1801}]",14703,"[{'y': 50, 'x': 94}, {'y': 0, 'x': 0}]",2500018,Shot,1633,2H,2115.09818,100,233410394,6.300000000000001,34.0,0.0,6.300000000000001,1.0525922912360761,60.30909583583235,0,1,True,1,39.69000000000001,0,6.63133143478728,35.78813790202659,False,39.69000000000001,6.63133143478728,1156.0,39.69000000000001,0.0,12.50790099982904,1.1079505315696125,0.17511535198025127
507423,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1201}, {'id': 1801}]",93,"[{'y': 43, 'x': 73}, {'y': 100, 'x': 100}]",2500018,Shot,1646,2H,2155.180623,100,233410448,28.35,29.240000000000002,4.760000000000001,28.74682765106439,0.24992260254191626,14.31951033057734,0,0,False,1,826.3801000000002,0,7.085305782063326,7.307736898325632,True,803.7225000000001,7.085305782063326,854.9776000000002,826.3801000000002,22.657600000000006,10.756794859852974,0.06246130726132464,0.004310808504427837
507425,10,Shot,"[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1202}, {'id': 1801}]",9206,"[{'y': 48, 'x': 93}, {'y': 100, 'x': 100}]",2500018,Shot,1646,2H,2157.003216,100,233410459,7.3500000000000005,32.64,1.36,7.474764210327976,0.9024927460953566,51.70902539243574,1,0,True,1,55.87210000000001,1,6.6333216838008715,29.45736323255244,False,54.02250000000001,6.6333216838008715,1065.3696,55.87210000000001,1.8496000000000004,12.007584959835878,0.8144931567547378,0.1493972229122015
507457,10,Shot,"[{'id': 402}, {'id': 1214}, {'id': 1802}]",8677,"[{'y': 38, 'x': 81}, {'y': 0, 'x': 0}]",2500018,Shot,1633,2H,2335.005285,100,233410444,19.95,25.840000000000003,8.16,21.554305834333892,0.3130215152311512,17.934811719534977,0,0,False,0,464.58810000000005,0,6.244779228861466,8.088475953572948,False,398.0025,6.244779228861466,667.7056000000002,464.58810000000005,66.5856,9.506004759870072,0.0979824689976058,0.015783431724554178
507718,10,Shot,"[{'id': 401}, {'id': 2101}, {'id': 1802}]",9739,"[{'y': 79, 'x': 74}, {'y': 0, 'x': 0}]",2500019,Shot,1659,1H,372.78297499999996,100,234992066,27.3,53.720000000000006,19.720000000000002,33.677416765541864,0.17644771381898774,10.109709306560172,0,0,False,0,1134.1684000000002,0,4.817022587258365,9.478771186356022,True,745.2900000000001,4.817022587258365,2885.8384000000005,1134.1684000000002,388.8784000000001,19.762483579729885,0.0311337957119474,0.0013352297406194885
507784,10,Shot,"[{'id': 403}, {'id': 201}, {'id': 1203}, {'id': 1801}]",3577,"[{'y': 55, 'x': 91}, {'y': 100, 'x': 100}]",2500019,Shot,1627,1H,572.396368,100,234992198,9.450000000000001,37.400000000000006,3.4000000000000004,10.043032410581976,0.6691423603242793,38.339033140003394,0,1,True,1,100.86250000000001,0,6.32339530506444,25.025924276128052,False,89.30250000000002,6.32339530506444,1398.7600000000004,100.86250000000001,11.560000000000002,13.758691099811946,0.44775149838034767,0.09528016932342623
